CD_IMOVEL;SETOR;CIDADE;COD_DESTINACAO_IMOVEL;ANO_VENDA;EDITAL_VENDA;ITEM_EDITAL;VALOR_LAUDO;VALOR_VENDA;AREA_MAX_CONSTR;AREA_MAXIMA;AREA;QTD_OFERTAS
846117;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;8;26;318000;357999;424.23;424.23;424.23;3
846139;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;8;30;338000;371999;479.47;479.47;479.47;1
846145;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;8;32;317000;318100;420;420;420;1
846168;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;8;38;317000;318000;420;420;420;1
846176;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;8;39;345000;360000;501.705;501.705;501.705;2
846179;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;8;40;355000;357200;533.05;533.05;533.05;2
846210;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;8;41;360000;378468;549.01;549.01;549.01;3
846211;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;8;42;336000;336253;474.17;474.17;474.17;1
846364;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;8;52;343000;350099;496.41;496.41;496.41;1
479774;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;8;59;160000;200000;308.574;394.289;171.43;2
242325;RECANTO DAS EMAS;RECANTO DAS EMAS;60221;2025;8;66;238000;239000;599.454;666.06;333.03;1
819041;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2025;8;70;150000;155100;127.4;273;91;2
803189;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60223;2025;8;79;1480000;1631000;2079.378;3713.175;1485.27;1
508452;CENTRO URBANO;SAMAMBAIA;60217;2025;8;82;464000;481000;750;750;250;1
77206;QN-SAMAMBAIA;SAMAMBAIA;60217;2025;8;85;158000;162740;200;350;100;1
77208;QN-SAMAMBAIA;SAMAMBAIA;60217;2025;8;86;158000;160000;200;350;100;1
188305;QN-SAMAMBAIA;SAMAMBAIA;60217;2025;8;90;1240000;2401000;2120;3604;1060;3
185152;QS-SAMAMBAIA;SAMAMBAIA;60219;2025;8;95;121000;122020;200;300;100;1
188110;QN-SAMAMBAIA;SAMAMBAIA;60220;2025;8;99;1030000;2161000;2271;3406.5;1135.5;3
185494;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;8;100;121000;145103.3;200;300;100;1
185501;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;8;101;121000;165103.4;200;300;100;1
185502;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;8;102;121000;165103.4;200;300;100;2
455635;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;8;103;381000;521000;800;1200;400;3
455961;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;8;104;381000;466990;800;1200;400;2
246150;SANTA MARIA                                  ;SANTA MARIA;60218;2025;8;110;119000;130000;280;500;200;2
246445;SANTA MARIA                                  ;SANTA MARIA;60224;2025;8;111;265000;270000;840;1440;600;2
828926;BAIRRO CRIXÁ;SAO SEBASTIAO;60217;2025;8;113;1940000;1988500;1517.251;4551.753;1517.251;1
572196;SETOR DE SUPERQUADRAS SUL                    ;BRASILIA;60142;2025;9;2;2210000;2255555;234.27;234.27;234.27;1
572198;SETOR DE SUPERQUADRAS SUL                    ;BRASILIA;60142;2025;9;3;2210000;2255555;234.27;234.27;234.27;1
572204;SETOR DE SUPERQUADRAS SUL                    ;BRASILIA;60142;2025;9;4;2210000;2500105;234.27;234.27;234.27;2
572206;SETOR DE SUPERQUADRAS SUL                    ;BRASILIA;60142;2025;9;5;2210000;2255555;234.27;234.27;234.27;1
572213;SETOR DE SUPERQUADRAS SUL                    ;BRASILIA;60142;2025;9;7;1390000;1391391;112.99;112.99;112.99;1
572214;SETOR DE SUPERQUADRAS SUL                    ;BRASILIA;60142;2025;9;8;1390000;1411411;112.99;112.99;112.99;1
572217;SETOR DE SUPERQUADRAS SUL                    ;BRASILIA;60142;2025;9;9;1390000;1411411;112.99;112.99;112.99;1
572219;SETOR DE SUPERQUADRAS SUL                    ;BRASILIA;60142;2025;9;11;2290000;2330000;242.52;242.52;242.52;1
158423;SETOR DE HABITACOES INDIVIDUAIS SUL          ;BRASILIA;60211;2025;9;12;3760000;6659999;1120;1120;800;12
238107;SETOR DE OFICINAS NORTE                      ;BRASILIA;60227;2025;9;16;354000;494550;175;175;125;2
807001;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60598;2025;9;18;233000;261000;15;15;15;2
61685;SETOR SUL                                    ;GAMA;60216;2025;9;21;201000;207777.77;625;1250;312.5;1
594693;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;9;22;360000;594720;500.928;500.928;208.72;10
595783;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;9;23;260000;357200;345.6;345.6;144;4
595793;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;9;24;288000;513311.2;388.8;388.8;162;15
595806;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;9;25;260000;435000;345.6;345.6;144;13
595807;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;9;26;260000;433233.95;345.6;345.6;144;12
595808;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;9;27;260000;352561;345.6;345.6;144;11
595811;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;9;28;260000;442312;345.6;345.6;144;10
595846;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;9;29;260000;401000;345.6;345.6;144;10
595847;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;9;30;260000;335999.99;345.6;345.6;144;5
846119;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;9;34;317000;335450;421.78;421.78;421.78;1
846172;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;9;42;317000;323000;420;420;420;3
846173;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;9;43;317000;317591.12;420;420;420;1
846199;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;9;47;331000;336211;460.84;460.84;460.84;1
846212;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;9;48;331000;332000;461.01;461.01;461.01;1
846270;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;9;52;376000;383312.89;600.49;600.49;600.49;1
185923;QN-SAMAMBAIA;SAMAMBAIA;60217;2025;9;64;689000;2100000;1296;2592;648;13
186490;QN-SAMAMBAIA;SAMAMBAIA;60217;2025;9;65;158000;158100;200;350;100;1
193653;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;9;70;158000;205000;200;350;100;4
193654;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;9;71;158000;161999.99;200;350;100;1
193655;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;9;72;158000;158010;200;350;100;1
195876;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;9;73;2500000;5410000;4347.9;7391.43;2173.95;5
186401;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;9;74;131000;175550;200;350;100;1
187334;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;9;75;158000;159900;200;350;100;1
244431;QS-SAMAMBAIA;SAMAMBAIA;60218;2025;9;76;70200;70200;200;280;100;1
190464;QN-SAMAMBAIA;SAMAMBAIA;60219;2025;9;82;116000;153000;200;300;100;3
239719;QN-SAMAMBAIA;SAMAMBAIA;60219;2025;9;83;688000;815000;1500;2250;750;3
239720;QN-SAMAMBAIA;SAMAMBAIA;60219;2025;9;84;688000;815500;1500;2250;750;3
192214;QS-SAMAMBAIA;SAMAMBAIA;60219;2025;9;86;819000;825000;1480;2220;740;1
193299;QS-SAMAMBAIA;SAMAMBAIA;60219;2025;9;87;441000;441778.77;938;1407;469;1
186430;QS-SAMAMBAIA;SAMAMBAIA;60219;2025;9;95;121000;155555.55;200;300;100;2
186431;QS-SAMAMBAIA;SAMAMBAIA;60219;2025;9;96;202000;316875;390;585;195;1
186433;QS-SAMAMBAIA;SAMAMBAIA;60219;2025;9;98;202000;205000;390;585;195;1
186435;QS-SAMAMBAIA;SAMAMBAIA;60219;2025;9;100;202000;230000;390;585;195;1
242735;QN-SAMAMBAIA;SAMAMBAIA;60220;2025;9;103;73100;75000;200;300;100;1
242687;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;9;104;73100;110000;200;300;100;7
240582;EXPANSAO ECONOMICA                           ;SOBRADINHO;60227;2025;9;110;284000;371912;420;588;210;2
211991;BAIRRO AGUAS CLARAS;TAGUATINGA;60217;2025;11;1;4340000;12000100;2700;4500;900;8
838864;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60214;2025;11;2;771000;1087000;2448.9;2448.9;1224.45;2
838463;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2025;11;4;547000;700000;1687.74;1687.74;843.87;4
114075;SETOR DE HABITACOES INDIVIDUAIS NORTE        ;BRASILIA;60211;2025;11;7;1420000;1551000;934.738;934.738;667.67;1
589800;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60598;2025;11;9;276000;614200;20;20;20;2
65213;SETOR P NORTE-ENTREQUADRA                    ;CEILANDIA;60216;2025;11;12;64700;81000;80;160;40;7
65897;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2025;11;15;113000;350000;480.375;480.375;320.25;6
66362;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2025;11;16;496000;610000;480.375;480.375;320.25;1
595848;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;11;20;260000;451013.13;345.6;345.6;144;18
595849;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;11;21;260000;451013.13;345.6;345.6;144;15
846106;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;11;25;340000;392200.5;487.37;487.37;487.37;1
846169;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;11;33;317000;318405.33;420;420;420;1
846171;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;11;35;317000;320200.13;420;420;420;1
846200;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;11;37;332000;338640;462.29;462.29;462.29;1
846265;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;11;43;317000;321101.01;420;420;420;1
559247;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2025;11;48;858000;873780;1591.2;1591.2;1060.8;1
808928;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2025;11;58;354000;839600;351.148;752.46;250.82;10
185402;QR-SAMAMBAIA;SAMAMBAIA;60213;2025;11;59;933000;953000;1800;3150;900;1
564962;CENTRO URBANO;SAMAMBAIA;60217;2025;11;60;471000;887000;480.88;721.32;240.44;3
508247;CENTRO URBANO;SAMAMBAIA;60217;2025;11;61;3260000;3600000;3444.44;6027.77;1722.22;3
239865;QS-SAMAMBAIA;SAMAMBAIA;60218;2025;11;64;83600;90600;100;140;50;1
193677;QN-SAMAMBAIA;SAMAMBAIA;60219;2025;11;66;216000;273000;400;600;200;2
238967;QN-SAMAMBAIA;SAMAMBAIA;60219;2025;11;77;87000;110000;100;150;50;2
457488;QN-SAMAMBAIA;SAMAMBAIA;60220;2025;11;79;1080000;1361000;2281.3;3421.95;1140.65;4
459206;QN-SAMAMBAIA;SAMAMBAIA;60220;2025;11;81;563000;565000;1950.8;2926.2;975.4;1
465940;QN-SAMAMBAIA;SAMAMBAIA;60220;2025;11;82;331000;413313.13;1120;1680;560;1
185499;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;11;84;127000;127109.91;200;300;100;2
185503;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;11;86;127000;127109.91;200;300;100;1
185505;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;11;87;127000;127721.73;200;300;100;1
455619;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;11;89;669000;691000;1383.36;2075.04;691.68;1
463826;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;11;90;127000;151000.11;200;300;100;3
463829;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;11;93;127000;180000;200;300;100;3
572209;SETOR DE SUPERQUADRAS SUL                    ;BRASILIA;60142;2025;12;1;2210000;2314000;234.27;234.27;234.27;1
238536;QUADRAS ECONOMICAS DA EPTG                   ;BRASILIA;60213;2025;12;3;1940000;1952000;2153.97;2153.97;717.99;1
238050;SETOR DE OFICINAS NORTE                      ;BRASILIA;60227;2025;12;4;544000;761000;282.45;282.45;201.75;3
238066;SETOR DE OFICINAS NORTE                      ;BRASILIA;60227;2025;12;5;398000;398000;199.5;199.5;142.5;1
589816;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60602;2025;12;6;5250000;8804200;300;300;1200;2
63514;SETOR N NORTE-QUADRA COMERCIAL               ;CEILANDIA;60217;2025;12;7;494000;711900;520;1300;260;3
493266;SETOR DE DESENVOLVIMENTO ECONOMICO CENTRO NORTE;CEILANDIA;60224;2025;12;8;434000;434000;400;400;200;1
66559;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2025;12;9;84300;1089000;315;315;210;6
66561;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2025;12;9;84300;1089000;315;315;210;6
66563;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2025;12;9;84300;1089000;315;315;210;6
66565;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2025;12;9;84300;1089000;315;315;210;6
493240;SETOR DE DESENVOLVIMENTO ECONOMICO CENTRO NORTE;CEILANDIA;60227;2025;12;11;153000;300050;300;300;150;4
493413;SETOR DE DESENVOLVIMENTO ECONOMICO CENTRO NORTE;CEILANDIA;60227;2025;12;12;153000;183600;300;300;150;1
595797;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;12;13;273000;391200;345.6;345.6;144;6
595800;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;12;14;273000;451160.6;345.6;345.6;144;11
594837;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60215;2025;12;15;273000;517000;345.6;345.6;144;8
595690;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60220;2025;12;17;559000;571200;432;432;144;1
846192;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;12;28;317000;317501;420;420;420;1
846193;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;12;29;317000;317107.07;420;420;420;2
846198;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;12;30;350000;353000;515.68;515.68;515.68;2
846213;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;12;33;346000;347524.33;504.54;504.54;504.54;1
846224;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;12;35;326000;326503.99;447.16;447.16;447.16;1
846225;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;12;36;352000;355000;523.32;523.32;523.32;1
559486;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2025;12;40;621000;721000;1167.465;1167.465;778.31;6
244788;RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2025;12;52;183000;187100;363.132;403.48;201.74;3
472341;AREA DE DESENVOLVIMENTO ECONOMICO;RECANTO DAS EMAS;60227;2025;12;56;184000;300000;562.8;562.8;140.7;3
472417;QR-SAMAMBAIA;SAMAMBAIA;60213;2025;12;57;323000;323000;1000;1750;500;1
564963;CENTRO URBANO;SAMAMBAIA;60217;2025;12;59;471000;817000;480.88;721.32;240.44;4
564964;CENTRO URBANO;SAMAMBAIA;60217;2025;12;60;471000;511001.59;480.44;720.66;240.22;1
508372;CENTRO URBANO;SAMAMBAIA;60217;2025;12;61;487000;491001.59;500;750;250;1
508374;CENTRO URBANO;SAMAMBAIA;60217;2025;12;62;487000;491001.59;500;750;250;1
193917;QN-SAMAMBAIA;SAMAMBAIA;60217;2025;12;63;166000;167501;200;350;100;1
186495;QN-SAMAMBAIA;SAMAMBAIA;60217;2025;12;64;166000;166000;200;350;100;1
186517;QN-SAMAMBAIA;SAMAMBAIA;60217;2025;12;65;166000;194227.77;200;350;100;1
188942;QN-SAMAMBAIA;SAMAMBAIA;60217;2025;12;68;166000;175000;200;350;100;1
80656;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;12;69;902000;950000;1764;2998.8;882;1
188322;QN-SAMAMBAIA;SAMAMBAIA;60219;2025;12;74;153000;155000;200;300;100;1
188323;QN-SAMAMBAIA;SAMAMBAIA;60219;2025;12;75;153000;155000;200;300;100;1
189403;QN-SAMAMBAIA;SAMAMBAIA;60220;2025;12;82;794000;990000;1655.64;2483.46;827.82;1
189405;QN-SAMAMBAIA;SAMAMBAIA;60220;2025;12;83;1030000;1081000;2163.44;3245.16;1081.72;1
193313;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;12;84;908000;1428000;1902.9;2854.35;951.45;4
193315;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;12;85;203000;251000;371;556.5;185.5;1
193317;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;12;87;198000;215000;360;540;180;3
589902;SOBRADINHO                                   ;SOBRADINHO;60214;2025;12;89;374000;476000;735;735;350;7
30312;SETOR M NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60219;2025;13;2;289000;376800;500;750;250;4
64217;SETOR N NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60219;2025;13;3;286000;291500;500;750;250;1
198736;SETOR M NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60220;2025;13;5;361000;364971;500;1000;250;1
198739;SETOR M NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60220;2025;13;8;361000;373000;500;1000;250;1
594252;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;13;9;310000;523011.19;399.6;399.6;166.5;15
595764;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;13;10;310000;511527;399.6;399.6;166.5;9
595803;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2025;13;11;298000;497000;381.456;381.456;158.94;6
846252;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;13;21;328000;330000;452.96;452.96;452.96;1
846262;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;13;24;335000;337777.77;472.27;472.27;472.27;1
846287;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;13;31;317000;318200;420;420;420;1
846310;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;13;34;335000;335102;472.27;472.27;472.27;1
846342;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;13;35;362000;380000.2;554.58;554.58;554.58;3
559366;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2025;13;37;636000;809999.99;1199.475;1199.475;799.65;7
559137;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2025;13;38;961000;962000;1200;1200;800;1
807377;PARANOÁ PARQUE;PARANOA;60221;2025;13;39;948000;1050000;1798.634;3237.541;1798.634;2
244789;RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2025;13;40;237000;255100;482.238;535.82;267.91;1
242256;RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2025;13;41;139000;141000.99;270;300;150;2
242359;RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2025;13;42;201000;205000;403.488;448.32;224.16;1
245124;RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2025;13;43;186000;186000;368.982;409.98;204.99;1
803190;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2025;13;51;586000;588000;630;1350;450;1
803192;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2025;13;52;586000;716600;630;1350;450;1
803194;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2025;13;53;586000;716660;630;1350;450;2
819275;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2025;13;56;631000;700010;756;1620;540;2
818927;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60227;2025;13;61;78500;82000.01;70;100;50;1
818928;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60227;2025;13;62;78500;85000;70;100;50;2
818929;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60227;2025;13;63;78500;100000;70;100;50;4
818930;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60227;2025;13;64;117000;193660;112;160;80;5
189508;QN-SAMAMBAIA;SAMAMBAIA;60217;2025;13;67;223000;386660;300;525;150;7
81863;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;13;68;3050000;5551000;5070.4;8619.68;2535.2;1
81928;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;13;69;925000;1440000;1380;2760;690;4
81930;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;13;70;830000;861000;1231.72;2463.44;615.86;2
81931;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;13;71;1700000;1820000;2801.82;4763.094;1400.91;1
82266;QS-SAMAMBAIA;SAMAMBAIA;60217;2025;13;72;166000;600000;200;350;100;10
238987;QS-SAMAMBAIA;SAMAMBAIA;60218;2025;13;73;83600;105000;100;140;50;1
166977;QS-SAMAMBAIA;SAMAMBAIA;60219;2025;13;79;1220000;1251000;2132.8;3199.2;1066.4;1
168308;QS-SAMAMBAIA;SAMAMBAIA;60219;2025;13;80;1240000;1351000;2162.4;3243.6;1081.2;1
465886;QS-SAMAMBAIA;SAMAMBAIA;60219;2025;13;82;186000;223290;600;900;300;6
458554;QN-SAMAMBAIA;SAMAMBAIA;60220;2025;13;84;127000;161000;200;300;100;8
188786;QN-SAMAMBAIA;SAMAMBAIA;60220;2025;13;86;1170000;1507000;2459;3688.5;1229.5;3
193860;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;13;88;216000;263013.13;400;600;200;2
193861;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;13;89;216000;263013.13;400;600;200;1
193862;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;13;90;216000;263013;400;600;200;1
243886;QS-SAMAMBAIA;SAMAMBAIA;60220;2025;13;91;237000;260790;780;1170;390;2
246971;SANTA MARIA                                  ;SANTA MARIA;60217;2025;13;92;1240000;1250000;1243.298;3552.28;888.07;1
24319;SETOR INDUSTRIAL                             ;SOBRADINHO;60224;2025;13;94;578000;600010;1400;1400;700;2
155166;SETOR O NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60219;2025;14;2;448000;586600;871.5;1307.25;435.75;2
67060;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2025;14;4;243000;751900;1400;1400;700;8
507355;SETOR DE MULTIPLAS ATIVIDADES;GAMA;60224;2025;14;5;221000;350000;220;352;220;3
507477;SETOR DE MULTIPLAS ATIVIDADES;GAMA;60224;2025;14;6;218000;241000;212.6;340.16;212.6;1
59518;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;1000;2025;14;7;192000;1001000;45;45;45;4
595759;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60220;2025;14;9;559000;571000;432;432;144;1
595760;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60220;2025;14;10;559000;571000;432;432;144;1
846170;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;14;13;317000;330500;420;420;420;2
846194;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;14;14;317000;318000;420;420;420;1
846195;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;14;15;317000;325000;420;420;420;1
846250;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;JARDIM BOTÂNICO;285;2025;14;24;330000;333333.99;456.63;456.63;456.63;1
807378;PARANOÁ PARQUE;PARANOA;60221;2025;14;33;969000;1060000;1843.757;3318.763;1843.757;1
529042;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;14;35;238200;240200;103.5;132.25;57.5;1
242268;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;14;37;146000;151000;270;345;150;1
242269;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;14;38;146000;151000;270;345;150;1
242270;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;14;39;146000;151000;270;345;150;1
479793;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;14;41;1170000;1401100;2527.2;3510;1404;1
472886;AREA DE DESENVOLVIMENTO ECONOMICO;RECANTO DAS EMAS;60227;2025;14;45;149000;160000;446.4;446.4;111.6;1
472895;AREA DE DESENVOLVIMENTO ECONOMICO;RECANTO DAS EMAS;60227;2025;14;46;149000;149500;446.4;446.4;111.6;1
472927;AREA DE DESENVOLVIMENTO ECONOMICO;RECANTO DAS EMAS;60227;2025;14;47;154000;160000;463.36;463.36;115.84;1
819176;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2025;14;48;150000;220000;127.4;273;91;4
818813;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60224;2025;14;50;2070000;2070100;3307.5;3307.5;2362.5;1
