DS_CIDADE;DS_SETOR;COD_DESTINACAO_IMOVEL;ANO_VENDA;NR_EDITAL;ITEM_EDITAL;VALOR_LAUDO;PERCENTUAL_ENTRADA;VALOR_VENDA;AREA_MAX_CONSTR;AREA_BASE;AREA;QTD_OFERTAS;SITUACAO_VISTORIA;TIPO_USO_DESTINACAO;RESIDENCIAL;COMERCIAL;INDUSTRIAL;INSTITUCIONAL;AGIO_ABSOLUTO;AGIO_PERCENTUAL
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;60214;2025;2025-13;37;636000;0.05;809999.99;1199.475;1199.475;799.65;7;VAGO;Unifamiliar;1;0;0;0;173999.99;27.35848899371069
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;60214;2025;2025-13;38;961000;0.05;962000.0;1200.0;1200.0;800.0;1;OCUPADO;Unifamiliar;1;0;0;0;1000.0;0.10405827263267431
PARANOA;PARANOÁ PARQUE;60221;2025;2025-13;39;948000;0.05;1050000.0;3237.541;1798.634;1798.634;2;VAGO;Mista;0;1;1;1;102000.0;10.759493670886076
RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2025;2025-13;40;237000;0.05;255100.0;535.82;482.238;267.91;1;VAGO;Mista;1;1;1;1;18100.0;7.637130801687764
RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2025;2025-13;41;139000;0.05;141000.99;300.0;270.0;150.0;2;VAGO;Mista;1;1;1;1;2000.9899999999907;1.43956115107913
RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2025;2025-13;42;201000;0.05;205000.0;448.32;403.488;224.16;1;OBSTRUIDO;Mista;1;1;1;1;4000.0;1.9900497512437811
RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2025;2025-13;43;186000;0.05;186000.0;409.98;368.982;204.99;1;VAGO;Mista;1;1;1;1;0.0;0.0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2025;2025-13;51;586000;0.05;588000.0;1350.0;630.0;450.0;1;VAGO;Mista;1;1;1;1;2000.0;0.3412969283276451
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2025;2025-13;52;586000;0.05;716600.0;1350.0;630.0;450.0;1;VAGO;Mista;1;1;1;1;130600.0;22.286689419795223
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2025;2025-13;53;586000;0.05;716660.0;1350.0;630.0;450.0;2;VAGO;Mista;1;1;1;1;130660.0;22.296928327645052
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60222;2025;2025-13;56;631000;0.05;700010.0;1620.0;756.0;540.0;2;VAGO;Mista;0;1;1;1;69010.0;10.936608557844691
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60227;2025;2025-13;61;78500;0.05;82000.01;100.0;70.0;50.0;1;VAGO;Mista;1;1;1;1;3500.0099999999948;4.458611464968146
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60227;2025;2025-13;62;78500;0.05;85000.0;100.0;70.0;50.0;2;VAGO;Mista;1;1;1;1;6500.0;8.280254777070063
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60227;2025;2025-13;63;78500;0.05;100000.0;100.0;70.0;50.0;4;VAGO;Mista;1;1;1;1;21500.0;27.388535031847134
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60227;2025;2025-13;64;117000;0.05;193660.0;160.0;112.0;80.0;5;VAGO;Mista;1;1;1;1;76660.0;65.52136752136752
SAMAMBAIA;QN-SAMAMBAIA;60217;2025;2025-13;67;223000;0.05;386660.0;525.0;300.0;150.0;7;VAGO;Mista;1;1;1;1;163660.0;73.39013452914797
SAMAMBAIA;QS-SAMAMBAIA;60217;2025;2025-13;68;3050000;0.05;5551000.0;8619.68;5070.4;2535.2;1;VAGO;Mista;1;1;1;1;2501000.0;82.0
SAMAMBAIA;QS-SAMAMBAIA;60217;2025;2025-13;69;925000;0.05;1440000.0;2760.0;1380.0;690.0;4;VAGO;Mista;1;1;1;1;515000.0;55.67567567567567
SAMAMBAIA;QS-SAMAMBAIA;60217;2025;2025-13;70;830000;0.05;861000.0;2463.44;1231.72;615.86;2;VAGO;Mista;1;1;1;1;31000.0;3.734939759036145
SAMAMBAIA;QS-SAMAMBAIA;60217;2025;2025-13;71;1700000;0.05;1820000.0;4763.094;2801.82;1400.91;1;VAGO;Mista;1;1;1;1;120000.0;7.0588235294117645
SAMAMBAIA;QS-SAMAMBAIA;60217;2025;2025-13;72;166000;0.05;600000.0;350.0;200.0;100.0;10;OCUPADO;Mista;1;1;1;1;434000.0;261.44578313253015
SAMAMBAIA;QS-SAMAMBAIA;60218;2025;2025-13;73;83600;0.05;105000.0;140.0;100.0;50.0;1;VAGO;Mista;1;1;1;1;21400.0;25.598086124401913
SAMAMBAIA;QS-SAMAMBAIA;60219;2025;2025-13;79;1220000;0.05;1251000.0;3199.2;2132.8;1066.4;1;VAGO;Mista;1;1;1;1;31000.0;2.540983606557377
SAMAMBAIA;QS-SAMAMBAIA;60219;2025;2025-13;80;1240000;0.05;1351000.0;3243.6;2162.4;1081.2;1;VAGO;Mista;1;1;1;1;111000.0;8.951612903225808
SAMAMBAIA;QS-SAMAMBAIA;60219;2025;2025-13;82;186000;0.05;223290.0;900.0;600.0;300.0;6;VAGO;Mista;1;1;1;1;37290.0;20.048387096774192
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-13;84;127000;0.05;161000.0;300.0;200.0;100.0;8;VAGO;Mista;1;1;1;1;34000.0;26.77165354330709
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-13;86;1170000;0.05;1507000.0;3688.5;2459.0;1229.5;3;VAGO;Mista;1;1;1;1;337000.0;28.8034188034188
SAMAMBAIA;QS-SAMAMBAIA;60220;2025;2025-13;87;1060000;0.05;1707000.0;3353.25;2235.5;1117.75;1;OBSTRUIDO;Mista;1;1;1;1;647000.0;61.03773584905661
SAMAMBAIA;QS-SAMAMBAIA;60220;2025;2025-13;88;216000;0.05;263013.13;600.0;400.0;200.0;2;VAGO;Mista;1;1;1;1;47013.130000000005;21.765337962962967
SAMAMBAIA;QS-SAMAMBAIA;60220;2025;2025-13;89;216000;0.05;263013.13;600.0;400.0;200.0;1;VAGO;Mista;1;1;1;1;47013.130000000005;21.765337962962967
SAMAMBAIA;QS-SAMAMBAIA;60220;2025;2025-13;90;216000;0.05;263013.0;600.0;400.0;200.0;1;VAGO;Mista;1;1;1;1;47013.0;21.76527777777778
SAMAMBAIA;QS-SAMAMBAIA;60220;2025;2025-13;91;237000;0.05;260790.0;1170.0;780.0;390.0;2;VAGO;Mista;1;1;1;1;23790.0;10.037974683544304
SANTA MARIA;SANTA MARIA                                  ;60217;2025;2025-13;92;1240000;0.05;1250000.0;3552.28;1243.298;888.07;1;OCUPADO;Mista;1;1;1;1;10000.0;0.8064516129032258
SOBRADINHO;SETOR INDUSTRIAL                             ;60224;2025;2025-13;94;578000;0.05;600010.0;1400.0;1400.0;700.0;2;OBSTRUIDO;Mista;0;1;1;1;22010.0;3.807958477508651
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60219;2025;2025-14;2;448000;0.05;586600.0;1307.25;871.5;435.75;2;OCUPADO;Mista;1;1;1;1;138600.0;30.9375
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2025;2025-14;4;243000;0.05;751900.0;1400.0;1400.0;700.0;8;VAGO;Mista;0;1;1;1;508900.0;209.4238683127572
GAMA;SETOR DE MULTIPLAS ATIVIDADES;60224;2025;2025-14;5;221000;0.05;350000.0;352.0;220.0;220.0;3;VAGO;Mista;0;1;1;1;129000.0;58.371040723981906
GAMA;SETOR DE MULTIPLAS ATIVIDADES;60224;2025;2025-14;6;218000;0.05;241000.0;340.16;212.6;212.6;1;VAGO;Mista;0;1;1;1;23000.0;10.550458715596331
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;1000;2025;2025-14;7;192000;0.05;1001000.0;45.0;45.0;45.0;4;OCUPADO;Comercial;0;1;0;0;809000.0;421.3541666666667
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60220;2025;2025-14;9;559000;0.05;571000.0;432.0;432.0;144.0;1;VAGO;Mista;1;1;1;1;12000.0;2.146690518783542
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60220;2025;2025-14;10;559000;0.05;571000.0;432.0;432.0;144.0;1;VAGO;Mista;1;1;1;1;12000.0;2.146690518783542
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-14;13;317000;0.05;330500.0;420.0;420.0;420.0;2;VAGO;Unifamiliar;1;0;0;0;13500.0;4.2586750788643535
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-14;14;317000;0.05;318000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;1000.0;0.31545741324921134
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-14;15;317000;0.05;325000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;8000.0;2.5236593059936907
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-14;24;330000;0.05;333333.99;456.63;456.63;456.63;1;VAGO;Unifamiliar;1;0;0;0;3333.9899999999907;1.010299999999997
PARANOA;PARANOÁ PARQUE;60221;2025;2025-14;33;969000;0.05;1060000.0;3318.763;1843.757;1843.757;1;OBSTRUIDO;Mista;0;1;1;1;91000.0;9.39112487100103
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;2025-14;35;238200;0.05;240200.0;132.25;103.5;57.5;1;OCUPADO;Mista;1;1;1;1;2000.0;0.8396305625524769
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;2025-14;37;146000;0.05;151000.0;345.0;270.0;150.0;1;VAGO;Mista;1;1;1;1;5000.0;3.4246575342465753
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;2025-14;38;146000;0.05;151000.0;345.0;270.0;150.0;1;VAGO;Mista;1;1;1;1;5000.0;3.4246575342465753
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;2025-14;39;146000;0.05;151000.0;345.0;270.0;150.0;1;VAGO;Mista;1;1;1;1;5000.0;3.4246575342465753
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2025;2025-14;41;1170000;0.05;1401100.0;3510.0;2527.2;1404.0;1;VAGO;Mista;1;1;1;1;231100.0;19.75213675213675
RECANTO DAS EMAS;AREA DE DESENVOLVIMENTO ECONOMICO;60227;2025;2025-14;45;149000;0.05;160000.0;446.4;446.4;111.6;1;OCUPADO;Mista;1;1;1;1;11000.0;7.38255033557047
RECANTO DAS EMAS;AREA DE DESENVOLVIMENTO ECONOMICO;60227;2025;2025-14;46;149000;0.05;149500.0;446.4;446.4;111.6;1;OCUPADO;Mista;1;1;1;1;500.0;0.33557046979865773
RECANTO DAS EMAS;AREA DE DESENVOLVIMENTO ECONOMICO;60227;2025;2025-14;47;154000;0.05;160000.0;463.36;463.36;115.84;1;OCUPADO;Mista;1;1;1;1;6000.0;3.896103896103896
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2025;2025-14;48;150000;0.05;220000.0;273.0;127.4;91.0;4;VAGO;Mista;1;1;1;1;70000.0;46.666666666666664
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60224;2025;2025-14;50;2070000;0.05;2070100.0;3307.5;3307.5;2362.5;1;VAGO;Mista;0;1;1;1;100.0;0.004830917874396135
SAMAMBAIA;QN-SAMAMBAIA;60217;2025;2025-14;58;166000;0.05;250000.0;350.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;84000.0;50.602409638554214
SAMAMBAIA;QN-SAMAMBAIA;60217;2025;2025-14;59;166000;0.05;240000.0;350.0;200.0;100.0;3;VAGO;Mista;1;1;1;1;74000.0;44.57831325301205
SAMAMBAIA;QS-SAMAMBAIA;60217;2025;2025-14;66;166000;0.05;167100.0;350.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;1100.0;0.6626506024096386
SAMAMBAIA;QN-SAMAMBAIA;60219;2025;2025-14;68;127000;0.05;141700.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;14700.0;11.5748031496063
SAMAMBAIA;QN-SAMAMBAIA;60219;2025;2025-14;69;670000;0.05;900900.0;2079.0;1386.0;693.0;1;VAGO;Mista;1;1;1;1;230900.0;34.462686567164184
SAMAMBAIA;QN-SAMAMBAIA;60219;2025;2025-14;70;838000;0.05;851000.0;2625.0;1750.0;875.0;1;VAGO;Mista;1;1;1;1;13000.0;1.5513126491646778
SAMAMBAIA;QN-SAMAMBAIA;60219;2025;2025-14;72;153000;0.05;153000.0;390.0;260.0;130.0;1;OBSTRUIDO;Mista;1;1;1;1;0.0;0.0
SAMAMBAIA;QS-SAMAMBAIA;60219;2025;2025-14;73;746000;0.05;756000.0;2325.0;1550.0;775.0;1;VAGO;Mista;1;1;1;1;10000.0;1.3404825737265416
SAMAMBAIA;QS-SAMAMBAIA;60219;2025;2025-14;74;617000;0.05;628000.0;1906.5;1271.0;635.5;1;VAGO;Mista;1;1;1;1;11000.0;1.7828200972447326
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-14;75;1230000;0.05;1552000.0;3903.6;2602.4;1301.2;1;VAGO;Mista;1;1;1;1;322000.0;26.178861788617887
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-14;76;603000;0.05;716013.09;1861.98;1241.32;620.66;1;VAGO;Mista;1;1;1;1;113013.08999999997;18.741805970149247
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-14;79;855000;0.05;863599.0;2681.7;1787.8;893.9;1;VAGO;Mista;1;1;1;1;8599.0;1.0057309941520467
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-14;80;127000;0.05;210000.0;300.0;200.0;100.0;6;VAGO;Mista;1;1;1;1;83000.0;65.35433070866141
SAMAMBAIA;QS-SAMAMBAIA;60220;2025;2025-14;84;216000;0.05;436660.0;600.0;400.0;200.0;5;VAGO;Mista;1;1;1;1;220660.0;102.15740740740739
SAMAMBAIA;QS-SAMAMBAIA;60220;2025;2025-14;88;87000;0.05;90000.0;150.0;100.0;50.0;1;VAGO;Mista;1;1;1;1;3000.0;3.4482758620689653
SANTA MARIA;SANTA MARIA                                  ;60217;2025;2025-14;98;2640000;0.1;2715000.0;9811.6;3434.06;2452.9;1;OBSTRUIDO;Mista;1;1;1;1;75000.0;2.840909090909091
VICENTE PIRES;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;60214;2025;2025-14;101;249000;0.05;571100.0;687.24;687.24;343.62;22;OBSTRUIDO;Unifamiliar;1;0;0;0;322100.0;129.3574297188755
ARNIQUEIRA;SETOR HABITACIONAL ARNIQUEIRA;60215;2025;2025-16;3;625000;0.05;1010000.0;1978.34;791.336;989.17;3;OCUPADO;Unifamiliar;1;0;0;0;385000.0;61.6
ARNIQUEIRA;SETOR HABITACIONAL ARNIQUEIRA;60219;2025;2025-16;6;296000;0.05;701000.0;781.38;390.69;390.69;11;CONSTRUIDO;Mista;1;1;1;1;405000.0;136.82432432432432
ARNIQUEIRA;SETOR HABITACIONAL ARNIQUEIRA;60220;2025;2025-16;7;327000;0.05;331500.0;866.9;433.45;433.45;2;OCUPADO;Mista;1;1;1;1;4500.0;1.3761467889908259
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2025;2025-16;15;118000;0.05;357000.0;472.5;472.5;315.0;7;OBSTRUIDO;Mista;0;1;1;1;239000.0;202.54237288135593
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2025;2025-16;18;84300;0.05;125200.0;315.0;315.0;210.0;2;OCUPADO;Mista;0;1;1;1;40900.0;48.517200474495844
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-16;24;317000;0.05;317499.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;499.0;0.15741324921135647
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-16;29;344000;0.05;365500.0;498.8;498.8;498.8;3;VAGO;Unifamiliar;1;0;0;0;21500.0;6.25
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-16;41;335000;0.05;337500.0;472.27;472.27;472.27;1;VAGO;Unifamiliar;1;0;0;0;2500.0;0.7462686567164178
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;60214;2025;2025-16;45;861000;0.05;1073737.0;1597.665;1597.665;1065.11;4;VAGO;Unifamiliar;1;0;0;0;212737.0;24.708130081300812
RECANTO DAS EMAS;SUBCENTRO URBANO 400/600;60222;2025;2025-16;50;3990000;0.05;8851000.0;19978.2;11986.92;6659.4;3;VAGO;Mista;0;1;1;1;4861000.0;121.82957393483709
SAMAMBAIA;QN-SAMAMBAIA;60213;2025;2025-16;53;771000;0.05;850000.0;2582.265;1475.58;737.79;1;VAGO;Multifamiliar;1;0;0;0;79000.0;10.246433203631646
SAMAMBAIA;QN-SAMAMBAIA;60217;2025;2025-16;60;137000;0.05;155407.0;350.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;18407.0;13.435766423357665
SAMAMBAIA;QN-SAMAMBAIA;60217;2025;2025-16;61;1360000;0.05;1911000.0;3784.2;2226.0;1113.0;5;VAGO;Mista;1;1;1;1;551000.0;40.51470588235294
SAMAMBAIA;QN-SAMAMBAIA;60217;2025;2025-16;62;1300000;0.05;1909000.0;3604.0;2120.0;1060.0;4;VAGO;Mista;1;1;1;1;609000.0;46.84615384615385
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-16;71;127000;0.05;152600.0;300.0;200.0;100.0;4;VAGO;Mista;1;1;1;1;25600.0;20.15748031496063
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-16;72;127000;0.05;233000.0;300.0;200.0;100.0;1;CONSTRUIDO;Mista;1;1;1;1;106000.0;83.46456692913385
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-16;73;127000;0.05;233000.0;300.0;200.0;100.0;2;VAGO;Mista;1;1;1;1;106000.0;83.46456692913385
SAMAMBAIA;QS-SAMAMBAIA;60220;2025;2025-16;74;198000;0.05;235101.0;540.0;360.0;180.0;1;VAGO;Mista;1;1;1;1;37101.0;18.73787878787879
SAMAMBAIA;QS-SAMAMBAIA;60220;2025;2025-16;76;682000;0.05;701050.0;2118.54;1412.36;706.18;1;VAGO;Mista;1;1;1;1;19050.0;2.793255131964809
SETOR DE INDUSTRIA E ABASTECIMENTO;SETOR DE TRANSPORTE RODOVIARIO DE CARGAS;60224;2025;2025-16;87;11000000;0.05;11057000.0;13064.525;5225.81;5225.81;1;OBSTRUIDO;Mista;0;1;1;1;57000.0;0.5181818181818182
VICENTE PIRES;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;60214;2025;2025-16;89;673000;0.05;703000.0;2767.74;2767.74;1383.87;1;OCUPADO;Unifamiliar;1;0;0;0;30000.0;4.457652303120357
VICENTE PIRES;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;60214;2025;2025-16;90;283000;0.05;450000.0;827.64;827.64;413.82;4;OCUPADO;Unifamiliar;1;0;0;0;167000.0;59.01060070671378
VICENTE PIRES;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;60214;2025;2025-16;93;863000;0.05;1050100.01;3863.86;3863.86;1931.93;1;OCUPADO;Unifamiliar;1;0;0;0;187100.01;21.680186558516805
VICENTE PIRES;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;60214;2025;2025-16;94;553000;0.05;750000.0;2121.48;2121.48;1060.74;1;OCUPADO;Unifamiliar;1;0;0;0;197000.0;35.62386980108499
ARNIQUEIRA;SETOR HABITACIONAL ARNIQUEIRA;60214;2025;2025-18;1;206000;0.05;288888.88;601.54;300.77;300.77;4;OCUPADO;Unifamiliar;1;0;0;0;82888.88;40.23732038834952
ARNIQUEIRA;SETOR HABITACIONAL ARNIQUEIRA;60214;2025;2025-18;2;260000;0.05;368888.88;766.32;383.16;383.16;3;OCUPADO;Unifamiliar;1;0;0;0;108888.88;41.880338461538464
ARNIQUEIRA;SETOR HABITACIONAL ARNIQUEIRA;60215;2025;2025-18;4;689000;0.05;852000.0;2203.64;881.456;1101.82;1;OCUPADO;Unifamiliar;1;0;0;0;163000.0;23.657474600870827
ARNIQUEIRA;SETOR HABITACIONAL ARNIQUEIRA;60219;2025;2025-18;5;1570000;0.05;5340000.0;4816.2;2408.1;2408.1;6;OCUPADO;Mista;1;1;1;1;3770000.0;240.12738853503186
ARNIQUEIRA;SETOR HABITACIONAL ARNIQUEIRA;60219;2025;2025-18;6;1530000;0.05;5340000.0;4676.46;2338.23;2338.23;6;CERCADO;Mista;1;1;1;1;3810000.0;249.01960784313727
ARNIQUEIRA;SETOR HABITACIONAL ARNIQUEIRA;60219;2025;2025-18;7;322000;0.05;611011.11;852.0;426.0;426.0;4;OCUPADO;Mista;1;1;1;1;289011.11;89.75500310559006
BRASILIA;SETOR DE HABITACOES INDIVIDUAIS NORTE        ;60221;2025;2025-18;12;1540000;0.05;4100000.0;480.7;480.7;1045.0;9;VAGO;Mista;0;1;1;1;2560000.0;166.23376623376623
BRASILIA;SETOR DE HABITACOES INDIVIDUAIS NORTE        ;60221;2025;2025-18;13;1540000;0.05;4100000.0;480.7;480.7;1045.0;9;VAGO;Mista;0;1;1;1;2560000.0;166.23376623376623
BRASILIA;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;60598;2025;2025-18;15;233000;0.05;555000.0;15.0;15.0;15.0;3;VAGO;Mista;0;1;1;1;322000.0;138.19742489270385
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-18;19;543000;0.05;655000.0;742.56;742.56;309.4;3;OCUPADO;Unifamiliar;1;0;0;0;112000.0;20.626151012891345
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-18;20;273000;0.05;485026.1;345.6;345.6;144.0;6;OCUPADO;Unifamiliar;1;0;0;0;212026.09999999998;77.66523809523808
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-18;21;273000;0.05;485026.1;345.6;345.6;144.0;11;VAGO;Unifamiliar;1;0;0;0;212026.09999999998;77.66523809523808
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60220;2025;2025-18;23;559000;0.05;579999.99;432.0;432.0;144.0;1;VAGO;Mista;1;1;1;1;20999.98999999999;3.7567066189624314
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-18;25;319000;0.05;321500.0;426.92;426.92;426.92;2;VAGO;Unifamiliar;1;0;0;0;2500.0;0.7836990595611284
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-18;28;341000;0.05;347500.0;490.56;490.56;490.56;1;VAGO;Unifamiliar;1;0;0;0;6500.0;1.906158357771261
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-18;32;317000;0.05;317840.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;840.0;0.2649842271293375
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-18;33;351000;0.05;361000.0;520.63;520.63;520.63;1;VAGO;Unifamiliar;1;0;0;0;10000.0;2.849002849002849
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-18;34;327000;0.05;328000.0;449.34;449.34;449.34;1;VAGO;Unifamiliar;1;0;0;0;1000.0;0.3058103975535168
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-18;40;357000;0.05;361101.99;537.36;537.36;537.36;1;VAGO;Unifamiliar;1;0;0;0;4101.989999999991;1.1490168067226865
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;2025;2025-18;41;317000;0.05;329500.0;420.0;420.0;420.0;2;VAGO;Unifamiliar;1;0;0;0;12500.0;3.943217665615142
PLANALTINA;SETOR RESIDENCIAL LESTE (SRL);60216;2025;2025-18;51;51000;0.05;52099.99;120.0;120.0;60.0;1;VAGO;Mista;1;1;1;1;1099.989999999998;2.156843137254898
PLANALTINA;SETOR RESIDENCIAL LESTE (SRL);60216;2025;2025-18;53;43600;0.05;47333.33;102.5;102.5;51.25;3;VAGO;Mista;1;1;1;1;3733.3300000000017;8.562683486238535
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2025;2025-18;56;586000;0.05;616600.0;1350.0;630.0;450.0;1;VAGO;Mista;1;1;1;1;30600.0;5.221843003412969
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2025;2025-18;57;586000;0.05;587300.0;1350.0;630.0;450.0;1;VAGO;Mista;1;1;1;1;1300.0;0.2218430034129693
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60227;2025;2025-18;60;78500;0.05;85000.11;100.0;70.0;50.0;2;VAGO;Mista;1;1;1;1;6500.110000000001;8.2803949044586
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60227;2025;2025-18;61;78500;0.05;85001.11;100.0;70.0;50.0;3;VAGO;Mista;1;1;1;1;6501.110000000001;8.281668789808919
SAMAMBAIA;QS-SAMAMBAIA;60219;2025;2025-18;70;1360000;0.05;1860000.0;3570.0;2380.0;1190.0;1;VAGO;Mista;1;1;1;1;500000.0;36.76470588235294
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-18;71;503000;0.05;650000.0;1536.0;1024.0;512.0;1;VAGO;Mista;1;1;1;1;147000.0;29.22465208747515
SAMAMBAIA;QN-SAMAMBAIA;60220;2025;2025-18;74;385000;0.05;436600.0;1152.0;768.0;384.0;1;VAGO;Mista;1;1;1;1;51600.0;13.402597402597403
SAMAMBAIA;QS-SAMAMBAIA;60220;2025;2025-18;78;968000;0.05;968400.0;5096.52;3397.68;1698.84;1;VAGO;Mista;1;1;1;1;400.0;0.04132231404958678
VICENTE PIRES;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;60214;2025;2025-18;83;542000;0.05;672300.99;2062.1;2062.1;1031.05;1;OCUPADO;Unifamiliar;1;0;0;0;130300.98999999999;24.040773062730626
VICENTE PIRES;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;60214;2025;2025-18;84;311000;0.05;380000.0;951.24;951.24;475.62;2;OCUPADO;Unifamiliar;1;0;0;0;69000.0;22.186495176848876
VICENTE PIRES;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;60214;2025;2025-18;86;362000;0.05;401000.0;1178.74;1178.74;589.37;1;OCUPADO;Unifamiliar;1;0;0;0;39000.0;10.773480662983426
BRASILIA;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;60600;2025;2025-20;7;7850000;0.05;8088888.88;2340.0;2340.0;780.0;1;VAGO;Mista;1;1;1;1;238888.8799999999;3.043170445859871
